# 1: Detection or Track-id, 2: Video or Image Identifier, 3: Unique Frame Identifier, 4-7: Img-bbox(TL_x, TL_y, BR_x, BR_y), 8: Detection or Length Confidence, 9: Target Length (0 or -1 if invalid), 10-11+: Repeated Species, Confidence Pairs or Attributes
# metadata,exec_time: 0,exported_by: python_yolo_script,exported_at: Fri Mar  6 20:12:00 2026,,,,,,,,
211,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001202.131370_ir.tif,5417,462.503,207.837,472.440,218.995,0.18189,0,hotspot,0.18189
212,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001221.609153_ir.tif,5435,239.041,224.008,248.995,236.392,0.19630,0,hotspot,0.19630
213,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001225.916879_ir.tif,5439,182.309,317.182,191.967,326.975,0.11685,0,hotspot,0.11685
214,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001226.994226_ir.tif,5440,49.472,71.054,59.518,81.470,0.41368,0,hotspot,0.41368
215,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001231.301295_ir.tif,5444,248.044,119.118,258.032,130.834,0.53459,0,hotspot,0.53459
216,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001232.376220_ir.tif,5445,361.655,260.070,372.565,269.545,0.43114,0,hotspot,0.43114
217,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001232.376220_ir.tif,5445,361.242,273.760,371.266,284.327,0.41620,0,hotspot,0.41620
218,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001232.376220_ir.tif,5445,455.761,21.220,466.045,35.416,0.23934,0,hotspot,0.23934
219,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001232.376220_ir.tif,5445,50.073,111.612,61.982,124.381,0.23163,0,hotspot,0.23163
220,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001233.450423_ir.tif,5446,441.364,414.890,450.974,428.803,0.14110,0,hotspot,0.14110
221,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001234.524010_ir.tif,5447,34.342,269.887,43.758,279.715,0.15846,0,hotspot,0.15846
222,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001236.669368_ir.tif,5449,46.009,0.185,57.784,10.045,0.66447,0,hotspot,0.66447
223,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001237.741035_ir.tif,5450,28.670,452.675,38.725,462.632,0.63966,0,hotspot,0.63966
224,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001237.741035_ir.tif,5450,27.929,451.288,39.844,463.341,0.12122,0,hotspot,0.12122
225,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001243.097107_ir.tif,5455,631.096,356.836,639.768,368.184,0.14820,0,hotspot,0.14820
226,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001245.238977_ir.tif,5457,68.324,139.644,78.130,154.090,0.63148,0,hotspot,0.63148
227,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001246.309345_ir.tif,5458,42.489,0.000,53.094,8.390,0.34320,0,hotspot,0.34320
228,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001247.380032_ir.tif,5459,23.554,448.574,32.554,459.948,0.44658,0,hotspot,0.44658
229,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001248.450081_ir.tif,5460,602.407,420.727,610.424,430.324,0.41157,0,hotspot,0.41157
230,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001248.450081_ir.tif,5460,601.361,419.232,611.499,431.451,0.12949,0,hotspot,0.12949
231,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001300.216552_ir.tif,5471,92.636,328.887,104.022,341.486,0.60272,0,hotspot,0.60272
232,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001301.285959_ir.tif,5472,615.671,93.240,626.803,107.307,0.63744,0,hotspot,0.63744
233,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001302.355406_ir.tif,5473,595.793,460.339,606.617,473.964,0.68466,0,hotspot,0.68466
234,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001306.637073_ir.tif,5477,282.276,315.013,291.205,328.677,0.20193,0,hotspot,0.20193
235,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001306.637073_ir.tif,5477,301.390,283.747,310.329,294.525,0.11511,0,hotspot,0.11511
236,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001314.125922_ir.tif,5484,0.894,435.373,11.808,447.311,0.10474,0,hotspot,0.10474
237,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001329.059593_ir.tif,5498,0.000,0.000,6.054,6.487,0.25591,0,hotspot,0.25591
238,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001331.192589_ir.tif,5500,88.418,161.113,98.881,175.903,0.48847,0,hotspot,0.48847
239,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001332.260314_ir.tif,5501,398.316,497.455,408.406,508.652,0.11052,0,hotspot,0.11052
240,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001336.536206_ir.tif,5505,348.568,0.543,360.859,10.358,0.41119,0,hotspot,0.41119
241,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001336.536206_ir.tif,5505,161.727,243.710,174.366,256.984,0.24786,0,hotspot,0.24786
242,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001337.605210_ir.tif,5506,332.562,409.686,344.362,420.147,0.36490,0,hotspot,0.36490
243,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001340.811309_ir.tif,5509,216.967,118.749,227.627,131.668,0.55325,0,hotspot,0.55325
244,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001342.948962_ir.tif,5511,423.216,327.920,432.543,338.119,0.47732,0,hotspot,0.47732
245,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001342.948962_ir.tif,5511,405.496,326.146,416.269,336.330,0.17897,0,hotspot,0.17897
246,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001344.018068_ir.tif,5512,628.410,364.598,639.303,376.214,0.65895,0,hotspot,0.65895
247,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001351.513334_ir.tif,5519,437.996,372.404,448.515,385.434,0.43466,0,hotspot,0.43466
248,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001351.513334_ir.tif,5519,284.866,103.600,296.656,116.922,0.41474,0,hotspot,0.41474
249,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001353.653774_ir.tif,5521,186.083,122.723,197.814,133.148,0.20696,0,hotspot,0.20696
250,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001355.789625_ir.tif,5523,377.832,294.763,388.910,307.627,0.71630,0,hotspot,0.71630
251,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001357.922899_ir.tif,5525,117.654,268.044,128.129,279.169,0.59083,0,hotspot,0.59083
252,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001358.989504_ir.tif,5526,319.089,146.587,328.624,159.470,0.54454,0,hotspot,0.54454
253,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001358.989504_ir.tif,5526,136.510,346.842,147.167,358.259,0.29157,0,hotspot,0.29157
254,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001358.989504_ir.tif,5526,626.805,357.902,637.980,375.024,0.12502,0,hotspot,0.12502
255,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001401.124455_ir.tif,5528,38.054,294.152,47.021,305.606,0.58511,0,hotspot,0.58511
256,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001401.124455_ir.tif,5528,16.926,449.183,25.986,458.579,0.22343,0,hotspot,0.22343
257,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001402.192403_ir.tif,5529,609.296,218.201,619.233,239.883,0.17679,0,hotspot,0.17679
258,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001406.462250_ir.tif,5533,275.215,39.645,285.729,53.156,0.54039,0,hotspot,0.54039
259,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001407.529897_ir.tif,5534,260.800,459.692,271.487,472.988,0.43639,0,hotspot,0.43639
260,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001410.734038_ir.tif,5537,214.724,239.236,225.262,254.206,0.15095,0,hotspot,0.15095
261,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001412.870249_ir.tif,5539,256.045,37.941,267.429,51.519,0.53536,0,hotspot,0.53536
262,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001413.937297_ir.tif,5540,241.483,460.955,253.240,474.858,0.28867,0,hotspot,0.28867
263,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001415.004406_ir.tif,5541,427.195,290.133,437.316,301.010,0.23416,0,hotspot,0.23416
264,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001418.205884_ir.tif,5544,436.581,305.595,446.794,321.085,0.10259,0,hotspot,0.10259
265,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001419.272850_ir.tif,5545,53.875,84.405,65.482,96.902,0.11420,0,hotspot,0.11420
266,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001422.471350_ir.tif,5548,114.447,164.653,125.654,179.195,0.10481,0,hotspot,0.10481
267,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001423.537317_ir.tif,5549,368.162,85.739,379.162,98.888,0.72747,0,hotspot,0.72747
268,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001424.602546_ir.tif,5550,355.833,492.120,366.785,504.903,0.62737,0,hotspot,0.62737
269,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001428.865154_ir.tif,5554,369.273,222.420,379.131,233.620,0.34275,0,hotspot,0.34275
270,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001436.330240_ir.tif,5561,301.830,0.324,312.611,11.854,0.62571,0,hotspot,0.62571
271,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001437.396564_ir.tif,5562,285.977,416.528,296.853,429.114,0.62381,0,hotspot,0.62381
272,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001449.142859_ir.tif,5573,410.425,224.821,421.272,237.309,0.30865,0,hotspot,0.30865
273,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001451.284216_ir.tif,5575,182.596,268.786,194.375,283.521,0.53362,0,hotspot,0.53362
274,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001506.287910_ir.tif,5589,480.316,364.154,490.167,377.586,0.35194,0,hotspot,0.35194
275,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001508.430039_ir.tif,5591,480.033,236.826,491.774,247.583,0.35049,0,hotspot,0.35049
276,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001511.644459_ir.tif,5594,76.757,77.039,86.816,85.802,0.10681,0,hotspot,0.10681
277,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001513.788474_ir.tif,5596,427.621,184.907,437.689,197.071,0.48972,0,hotspot,0.48972
278,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001513.788474_ir.tif,5596,346.867,270.135,356.445,281.261,0.39435,0,hotspot,0.39435
279,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001520.208956_ir.tif,5602,0.000,121.825,7.004,132.665,0.38233,0,hotspot,0.38233
280,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001522.348526_ir.tif,5604,83.886,353.761,94.067,366.999,0.37065,0,hotspot,0.37065
281,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001523.418915_ir.tif,5605,247.764,391.501,256.988,406.565,0.10903,0,hotspot,0.10903
282,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001524.489403_ir.tif,5606,426.459,330.320,435.867,344.990,0.29655,0,hotspot,0.29655
283,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001525.560851_ir.tif,5607,572.855,470.328,586.149,485.310,0.18013,0,hotspot,0.18013
284,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001542.707700_ir.tif,5623,122.212,125.836,131.966,137.958,0.42014,0,hotspot,0.42014
285,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001543.777523_ir.tif,5624,404.316,372.955,414.478,384.325,0.71440,0,hotspot,0.71440
286,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001543.777523_ir.tif,5624,313.921,63.682,323.906,76.761,0.24747,0,hotspot,0.24747
287,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001544.846988_ir.tif,5625,299.992,478.824,309.729,491.530,0.55863,0,hotspot,0.55863
288,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001553.395384_ir.tif,5633,234.020,52.438,245.732,64.499,0.25512,0,hotspot,0.25512
289,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001601.931077_ir.tif,5641,525.965,287.694,536.523,297.977,0.17393,0,hotspot,0.17393
290,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001601.931077_ir.tif,5641,279.686,240.049,288.738,250.393,0.11481,0,hotspot,0.11481
291,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001608.344639_ir.tif,5647,198.593,91.544,208.591,105.611,0.35079,0,hotspot,0.35079
292,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001614.765002_ir.tif,5653,620.032,47.215,629.672,59.474,0.11325,0,hotspot,0.11325
293,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001620.121952_ir.tif,5658,125.993,158.687,138.081,172.726,0.50032,0,hotspot,0.50032
294,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001620.121952_ir.tif,5658,285.934,285.455,295.666,297.286,0.44663,0,hotspot,0.44663
295,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001621.194303_ir.tif,5659,94.781,256.145,106.657,268.975,0.51629,0,hotspot,0.51629
296,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001622.267187_ir.tif,5660,16.762,377.051,28.986,393.249,0.51151,0,hotspot,0.51151
297,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001627.636141_ir.tif,5665,627.054,157.678,637.771,169.502,0.57035,0,hotspot,0.57035
298,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001630.859760_ir.tif,5668,287.935,177.827,298.164,189.667,0.34554,0,hotspot,0.34554
299,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001630.859760_ir.tif,5668,11.221,428.616,22.091,440.026,0.11192,0,hotspot,0.11192
300,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001631.935148_ir.tif,5669,473.999,121.167,484.745,137.567,0.50192,0,hotspot,0.50192
301,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001639.468533_ir.tif,5676,217.503,113.095,227.085,128.075,0.64409,0,hotspot,0.64409
302,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001639.468533_ir.tif,5676,462.592,337.167,471.967,347.379,0.23793,0,hotspot,0.23793
303,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001641.620471_ir.tif,5678,281.957,63.164,292.140,74.576,0.15068,0,hotspot,0.15068
304,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001642.696115_ir.tif,5679,309.283,303.020,321.159,315.408,0.23345,0,hotspot,0.23345
305,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001644.847091_ir.tif,5681,38.350,33.444,49.327,47.806,0.51641,0,hotspot,0.51641
306,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001645.922518_ir.tif,5682,22.496,485.783,34.107,501.431,0.63605,0,hotspot,0.63605
307,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001650.224786_ir.tif,5686,125.585,271.429,134.995,281.235,0.12336,0,hotspot,0.12336
308,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001652.378175_ir.tif,5688,260.653,380.566,270.226,395.015,0.61889,0,hotspot,0.61889
309,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001654.533688_ir.tif,5690,76.814,319.923,88.209,334.454,0.67200,0,hotspot,0.67200
310,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001701.005709_ir.tif,5696,303.132,190.761,313.265,205.253,0.50175,0,hotspot,0.50175
311,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001703.162484_ir.tif,5698,232.392,13.020,242.325,27.894,0.62470,0,hotspot,0.62470
312,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001703.162484_ir.tif,5698,465.185,121.274,476.609,134.961,0.52121,0,hotspot,0.52121
313,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001703.162484_ir.tif,5698,306.516,179.056,316.690,191.904,0.45757,0,hotspot,0.45757
314,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001703.162484_ir.tif,5698,385.438,282.785,395.722,295.733,0.14486,0,hotspot,0.14486
315,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001704.239793_ir.tif,5699,195.645,270.514,205.875,284.955,0.12026,0,hotspot,0.12026
316,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001706.393506_ir.tif,5701,14.837,366.389,26.680,383.341,0.72136,0,hotspot,0.72136
317,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_001709.622425_ir.tif,5704,435.435,271.913,445.948,283.886,0.10805,0,hotspot,0.10805
