# 1: Detection or Track-id, 2: Video or Image Identifier, 3: Unique Frame Identifier, 4-7: Img-bbox(TL_x, TL_y, BR_x, BR_y), 8: Detection or Length Confidence, 9: Target Length (0 or -1 if invalid), 10-11+: Repeated Species, Confidence Pairs or Attributes
# metadata,exec_time: 0,exported_by: python_yolo_script,exported_at: Fri Mar  6 19:57:33 2026,,,,,,,,
106,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_234534.060215_ir.tif,3999,19.675,270.460,29.245,278.997,0.20839,0,hotspot,0.20839
107,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_234642.861819_ir.tif,4063,148.302,100.036,159.185,110.852,0.19371,0,hotspot,0.19371
108,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_234730.319674_ir.tif,4107,300.143,317.503,310.348,326.269,0.57315,0,hotspot,0.57315
109,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_234730.319674_ir.tif,4107,292.402,317.568,301.816,327.236,0.51345,0,hotspot,0.51345
110,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_234812.485996_ir.tif,4146,501.844,69.643,511.037,81.160,0.29498,0,hotspot,0.29498
111,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_234837.475251_ir.tif,4169,483.746,344.680,494.580,355.886,0.69825,0,hotspot,0.69825
112,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_234906.825815_ir.tif,4196,434.115,210.113,443.583,220.930,0.65070,0,hotspot,0.65070
113,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235027.862534_ir.tif,4271,346.666,184.987,356.599,197.282,0.59409,0,hotspot,0.59409
114,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235209.145988_ir.tif,4304,399.282,333.114,406.420,342.834,0.11898,0,hotspot,0.11898
115,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235329.503566_ir.tif,4380,279.674,300.868,288.133,315.374,0.55677,0,hotspot,0.55677
116,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235348.478461_ir.tif,4398,219.809,244.103,228.572,259.454,0.12712,0,hotspot,0.12712
117,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235359.010047_ir.tif,4408,187.266,411.672,198.257,424.114,0.68026,0,hotspot,0.68026
118,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235412.681272_ir.tif,4421,502.174,76.465,511.793,86.088,0.13060,0,hotspot,0.13060
119,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235510.366431_ir.tif,4476,389.337,182.182,396.630,194.337,0.16527,0,hotspot,0.16527
120,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235516.637015_ir.tif,4482,381.707,454.801,391.361,467.534,0.22815,0,hotspot,0.22815
121,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235520.817476_ir.tif,4486,207.389,67.859,216.762,82.270,0.32343,0,hotspot,0.32343
122,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235607.858249_ir.tif,4531,104.361,20.880,114.543,33.811,0.19223,0,hotspot,0.19223
123,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235608.902636_ir.tif,4532,110.954,499.301,120.989,510.696,0.11760,0,hotspot,0.11760
124,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235613.079322_ir.tif,4536,407.471,120.793,417.007,129.549,0.32428,0,hotspot,0.32428
125,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235634.977183_ir.tif,4557,314.216,271.736,326.414,280.173,0.13169,0,hotspot,0.13169
126,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235708.393151_ir.tif,4589,330.143,307.946,339.246,318.815,0.12746,0,hotspot,0.12746
127,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235806.126388_ir.tif,4644,226.929,56.651,235.464,65.123,0.13445,0,hotspot,0.13445
128,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235824.037101_ir.tif,4661,345.429,158.470,355.079,175.219,0.41341,0,hotspot,0.41341
129,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235922.222881_ir.tif,4716,630.208,270.009,639.575,283.693,0.24082,0,hotspot,0.24082
130,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235940.285037_ir.tif,4733,347.052,309.378,355.825,317.910,0.45027,0,hotspot,0.45027
131,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235943.472753_ir.tif,4736,95.153,442.454,105.237,452.039,0.14758,0,hotspot,0.14758
132,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000008.973694_ir.tif,4760,359.224,151.850,367.267,161.133,0.19678,0,hotspot,0.19678
133,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000008.973694_ir.tif,4760,368.907,273.205,378.206,285.439,0.10711,0,hotspot,0.10711
134,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000022.835078_ir.tif,4773,343.037,149.744,352.313,158.352,0.53042,0,hotspot,0.53042
135,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000046.292947_ir.tif,4795,251.863,195.439,260.956,207.549,0.25108,0,hotspot,0.25108
136,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000131.106349_ir.tif,4837,85.051,348.818,96.207,357.923,0.68065,0,hotspot,0.68065
137,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000151.412132_ir.tif,4856,571.615,22.942,583.491,36.942,0.25146,0,hotspot,0.25146
138,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000152.482641_ir.tif,4857,573.008,499.223,585.102,511.292,0.34030,0,hotspot,0.34030
139,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000153.553107_ir.tif,4858,176.790,106.761,192.438,117.018,0.14808,0,hotspot,0.14808
140,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000153.553107_ir.tif,4858,545.761,93.142,559.058,102.257,0.11601,0,hotspot,0.11601
141,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000158.898602_ir.tif,4863,298.858,463.154,309.305,477.816,0.34431,0,hotspot,0.34431
142,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000203.170288_ir.tif,4867,634.525,266.279,640.000,280.722,0.15343,0,hotspot,0.15343
143,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000212.804326_ir.tif,4876,287.111,5.347,298.493,15.236,0.36037,0,hotspot,0.36037
144,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000212.804326_ir.tif,4876,296.576,0.000,304.929,6.658,0.17760,0,hotspot,0.17760
145,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000312.689763_ir.tif,4932,317.229,14.090,326.909,27.195,0.17992,0,hotspot,0.17992
146,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000328.691665_ir.tif,4947,92.106,176.599,102.074,186.207,0.62186,0,hotspot,0.62186
147,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000359.641200_ir.tif,4976,266.479,11.775,277.197,21.929,0.12161,0,hotspot,0.12161
148,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000401.777132_ir.tif,4978,535.643,39.491,545.356,48.505,0.30783,0,hotspot,0.30783
149,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000403.912962_ir.tif,4980,33.878,32.649,43.235,41.053,0.20230,0,hotspot,0.20230
150,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000404.981230_ir.tif,4981,42.052,296.075,55.077,305.915,0.16429,0,hotspot,0.16429
151,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000407.118504_ir.tif,4983,520.805,189.699,528.980,200.881,0.20962,0,hotspot,0.20962
152,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000407.118504_ir.tif,4983,386.140,105.300,394.166,116.036,0.10742,0,hotspot,0.10742
153,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000439.207227_ir.tif,5013,340.262,214.122,350.439,223.112,0.14807,0,hotspot,0.14807
154,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000442.415107_ir.tif,5016,35.813,264.483,45.467,274.892,0.33216,0,hotspot,0.33216
155,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000519.830358_ir.tif,5051,263.014,210.271,273.068,220.741,0.67644,0,hotspot,0.67644
156,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000519.830358_ir.tif,5051,396.260,248.463,406.303,259.450,0.66807,0,hotspot,0.66807
157,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000526.252579_ir.tif,5057,396.505,1.799,405.905,16.278,0.67274,0,hotspot,0.67274
158,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000527.321604_ir.tif,5058,400.201,483.095,409.866,497.281,0.75599,0,hotspot,0.75599
159,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000528.390590_ir.tif,5059,288.943,359.004,297.093,369.888,0.41981,0,hotspot,0.41981
160,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000528.390590_ir.tif,5059,281.125,368.782,291.504,376.446,0.35932,0,hotspot,0.35932
161,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000528.390590_ir.tif,5059,275.310,360.466,286.249,369.311,0.23323,0,hotspot,0.23323
162,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000528.390590_ir.tif,5059,273.972,361.376,284.187,370.038,0.15343,0,hotspot,0.15343
163,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000528.390590_ir.tif,5059,283.417,368.130,293.852,375.906,0.14567,0,hotspot,0.14567
164,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000532.677661_ir.tif,5063,225.144,246.057,236.181,258.090,0.15761,0,hotspot,0.15761
165,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000541.254234_ir.tif,5071,491.869,378.713,502.767,387.688,0.10620,0,hotspot,0.10620
166,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000542.326220_ir.tif,5072,43.233,167.458,53.160,177.228,0.10095,0,hotspot,0.10095
167,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000600.516813_ir.tif,5089,526.464,22.355,537.285,34.235,0.55648,0,hotspot,0.55648
168,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000601.585944_ir.tif,5090,530.503,499.520,542.332,511.098,0.23386,0,hotspot,0.23386
169,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000626.288516_ir.tif,5113,14.108,408.485,24.565,418.429,0.23148,0,hotspot,0.23148
170,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000627.380182_ir.tif,5114,452.521,169.038,463.044,178.614,0.72205,0,hotspot,0.72205
171,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000707.213471_ir.tif,5150,629.117,220.765,639.062,231.570,0.12379,0,hotspot,0.12379
172,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000708.318059_ir.tif,5151,631.003,274.111,639.713,283.033,0.14106,0,hotspot,0.14106
173,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000724.882184_ir.tif,5166,604.314,227.225,615.606,238.607,0.14896,0,hotspot,0.14896
174,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000727.092617_ir.tif,5168,415.313,166.859,423.480,177.102,0.28919,0,hotspot,0.28919
175,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000727.092617_ir.tif,5168,385.902,140.446,395.802,154.555,0.25382,0,hotspot,0.25382
176,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000755.805438_ir.tif,5194,602.855,7.119,612.657,18.083,0.60403,0,hotspot,0.60403
177,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000756.912447_ir.tif,5195,595.964,488.478,605.000,497.468,0.24470,0,hotspot,0.24470
178,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000802.443144_ir.tif,5200,555.350,41.983,562.665,50.647,0.16240,0,hotspot,0.16240
179,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000807.969314_ir.tif,5205,113.365,303.809,123.584,313.457,0.12810,0,hotspot,0.12810
180,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000816.819890_ir.tif,5213,583.642,8.793,593.339,16.134,0.49778,0,hotspot,0.49778
181,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000816.819890_ir.tif,5213,572.963,6.252,582.796,14.786,0.47842,0,hotspot,0.47842
182,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000816.819890_ir.tif,5213,585.303,1.259,594.222,9.937,0.43859,0,hotspot,0.43859
183,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000817.926021_ir.tif,5214,569.879,487.452,580.071,495.643,0.50692,0,hotspot,0.50692
184,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000817.926021_ir.tif,5214,559.734,485.363,569.519,494.146,0.47983,0,hotspot,0.47983
185,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000817.926021_ir.tif,5214,571.635,479.757,581.306,489.226,0.36903,0,hotspot,0.36903
186,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000908.812299_ir.tif,5260,51.555,413.264,63.686,423.232,0.28985,0,hotspot,0.28985
187,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000935.355201_ir.tif,5284,81.746,202.774,90.222,212.539,0.21966,0,hotspot,0.21966
188,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000950.820204_ir.tif,5298,614.918,94.160,624.374,104.566,0.70758,0,hotspot,0.70758
189,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000955.241770_ir.tif,5302,410.499,376.685,420.368,386.783,0.32521,0,hotspot,0.32521
190,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001009.612401_ir.tif,5315,323.172,3.780,332.438,13.184,0.31207,0,hotspot,0.31207
191,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001010.718306_ir.tif,5316,311.274,484.542,320.199,492.700,0.14803,0,hotspot,0.14803
192,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001018.463737_ir.tif,5323,201.635,93.932,214.799,105.138,0.27285,0,hotspot,0.27285
193,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001029.538965_ir.tif,5333,469.777,326.477,479.916,335.332,0.36147,0,hotspot,0.36147
194,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001048.363502_ir.tif,5350,416.205,111.122,427.346,119.762,0.12916,0,hotspot,0.12916
195,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001049.469991_ir.tif,5351,549.148,430.732,563.677,442.406,0.14515,0,hotspot,0.14515
196,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001050.576236_ir.tif,5352,70.832,389.138,80.961,401.220,0.40886,0,hotspot,0.40886
197,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001102.748114_ir.tif,5363,361.633,280.070,372.052,290.913,0.36481,0,hotspot,0.36481
198,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001106.063177_ir.tif,5366,464.034,365.331,474.870,375.164,0.74314,0,hotspot,0.74314
199,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001108.272748_ir.tif,5368,470.879,325.665,480.043,339.843,0.74175,0,hotspot,0.74175
200,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001117.108942_ir.tif,5376,357.625,240.778,369.885,250.294,0.34053,0,hotspot,0.34053
201,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001118.213232_ir.tif,5377,74.308,281.418,84.296,291.559,0.13711,0,hotspot,0.13711
202,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001119.317557_ir.tif,5378,534.350,95.799,550.035,106.093,0.12954,0,hotspot,0.12954
203,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001119.317557_ir.tif,5378,95.824,324.644,107.646,333.170,0.10954,0,hotspot,0.10954
204,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001125.943758_ir.tif,5384,621.538,470.217,633.990,478.602,0.25028,0,hotspot,0.25028
205,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001129.259001_ir.tif,5387,245.907,9.123,255.830,18.720,0.22541,0,hotspot,0.22541
206,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001136.948528_ir.tif,5394,523.984,87.765,536.099,98.391,0.22128,0,hotspot,0.22128
207,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001141.347117_ir.tif,5398,0.214,344.910,8.808,356.069,0.45892,0,hotspot,0.45892
208,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001141.347117_ir.tif,5398,45.190,155.573,57.650,166.878,0.30246,0,hotspot,0.30246
209,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001145.743925_ir.tif,5402,107.086,21.765,117.379,35.093,0.25178,0,hotspot,0.25178
210,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001145.743925_ir.tif,5402,79.095,462.755,91.968,474.845,0.17751,0,hotspot,0.17751
211,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001146.841232_ir.tif,5403,0.000,477.239,8.254,490.540,0.57287,0,hotspot,0.57287
212,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001147.943200_ir.tif,5404,207.940,187.816,218.079,198.212,0.34487,0,hotspot,0.34487
