# 1: Detection or Track-id, 2: Video or Image Identifier, 3: Unique Frame Identifier, 4-7: Img-bbox(TL_x, TL_y, BR_x, BR_y), 8: Detection or Length Confidence, 9: Target Length (0 or -1 if invalid), 10-11+: Repeated Species, Confidence Pairs or Attributes
# metadata,exec_time: 0,exported_by: python_yolo_script,exported_at: Fri Mar  6 20:04:34 2026,,,,,,,,
103,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250513_234708.740324_ir.tif,4086,83.941,283.505,93.119,292.898,0.11660,0,hotspot,0.11660
104,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250513_234825.515156_ir.tif,4157,550.280,229.275,559.815,237.486,0.65742,0,hotspot,0.65742
105,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250513_234825.515156_ir.tif,4157,162.509,203.105,172.247,211.211,0.34659,0,hotspot,0.34659
106,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250513_234918.756668_ir.tif,4206,256.295,101.450,264.872,111.799,0.68284,0,hotspot,0.68284
107,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250513_235011.745517_ir.tif,4255,516.380,290.755,526.898,301.693,0.57478,0,hotspot,0.57478
108,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250513_235203.849915_ir.tif,4298,285.762,366.951,295.142,376.454,0.18191,0,hotspot,0.18191
109,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250513_235249.386816_ir.tif,4341,50.337,96.025,59.936,105.424,0.35272,0,hotspot,0.35272
110,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250513_235250.444664_ir.tif,4342,63.367,471.903,71.416,480.001,0.59750,0,hotspot,0.59750
111,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250513_235316.844949_ir.tif,4367,25.335,283.011,37.424,292.554,0.49690,0,hotspot,0.49690
112,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250513_235338.995261_ir.tif,4388,386.150,174.939,395.065,184.914,0.54960,0,hotspot,0.54960
113,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250513_235338.995261_ir.tif,4388,517.579,259.933,527.483,269.795,0.53895,0,hotspot,0.53895
114,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250513_235338.995261_ir.tif,4388,469.404,227.592,479.026,237.799,0.52024,0,hotspot,0.52024
115,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250513_235338.995261_ir.tif,4388,543.312,272.469,553.106,280.911,0.46193,0,hotspot,0.46193
116,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250513_235341.102799_ir.tif,4390,315.803,0.000,326.304,5.430,0.57915,0,hotspot,0.57915
117,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250513_235342.155685_ir.tif,4391,402.693,406.195,410.906,418.236,0.70180,0,hotspot,0.70180
118,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250513_235342.155685_ir.tif,4391,330.872,408.619,338.774,420.648,0.63916,0,hotspot,0.63916
119,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250513_235437.900254_ir.tif,4444,69.809,304.263,80.633,315.062,0.30489,0,hotspot,0.30489
120,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250513_235500.962873_ir.tif,4466,212.112,178.150,221.845,188.674,0.62907,0,hotspot,0.62907
121,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250513_235520.817476_ir.tif,4485,571.307,121.172,581.452,132.008,0.54191,0,hotspot,0.54191
122,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250513_235602.639040_ir.tif,4525,440.916,468.124,449.597,478.276,0.17538,0,hotspot,0.17538
123,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250513_235607.858249_ir.tif,4530,321.288,0.000,332.788,7.633,0.65409,0,hotspot,0.65409
124,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250513_235608.902636_ir.tif,4531,326.350,414.893,336.535,425.052,0.72620,0,hotspot,0.72620
125,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250513_235615.166435_ir.tif,4537,279.396,59.395,290.001,69.620,0.35913,0,hotspot,0.35913
126,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250513_235622.463624_ir.tif,4544,96.052,126.161,106.710,140.013,0.13239,0,hotspot,0.13239
127,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250513_235655.870032_ir.tif,4576,474.226,268.530,484.466,282.716,0.22235,0,hotspot,0.22235
128,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250513_235752.457622_ir.tif,4630,280.909,254.256,289.898,262.363,0.15167,0,hotspot,0.15167
129,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250513_235950.906224_ir.tif,4742,576.119,85.435,585.341,93.328,0.23940,0,hotspot,0.23940
130,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_000010.038542_ir.tif,4760,96.655,12.651,106.075,22.242,0.14203,0,hotspot,0.14203
131,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_000037.761713_ir.tif,4786,70.219,224.720,80.215,233.864,0.48791,0,hotspot,0.48791
132,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_000109.769392_ir.tif,4816,240.725,198.904,250.565,207.780,0.63716,0,hotspot,0.63716
133,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_000125.774436_ir.tif,4831,144.039,68.080,156.293,80.382,0.11701,0,hotspot,0.11701
134,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_000156.762350_ir.tif,4860,321.177,329.917,331.082,339.612,0.72437,0,hotspot,0.72437
135,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_000253.467025_ir.tif,4913,51.338,46.952,61.829,57.081,0.31398,0,hotspot,0.31398
136,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_000254.536348_ir.tif,4914,50.811,420.240,61.402,429.756,0.19692,0,hotspot,0.19692
137,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_000319.094261_ir.tif,4937,84.955,443.922,95.482,456.181,0.11259,0,hotspot,0.11259
138,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_000326.560533_ir.tif,4944,455.632,37.176,464.952,50.096,0.58551,0,hotspot,0.58551
139,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_000327.626354_ir.tif,4945,458.054,471.497,467.956,484.781,0.27418,0,hotspot,0.27418
140,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_000354.298823_ir.tif,4970,28.320,225.162,39.529,243.554,0.14058,0,hotspot,0.14058
141,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_000356.435576_ir.tif,4972,301.538,117.325,310.878,126.775,0.38419,0,hotspot,0.38419
142,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_000402.844980_ir.tif,4978,633.457,251.241,640.000,262.470,0.22268,0,hotspot,0.22268
143,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_000404.981230_ir.tif,4980,569.849,191.800,581.058,203.571,0.12077,0,hotspot,0.12077
144,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_000421.014810_ir.tif,4995,610.946,264.996,624.945,276.129,0.74627,0,hotspot,0.74627
145,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_000517.685046_ir.tif,5048,118.969,354.582,128.423,363.311,0.64389,0,hotspot,0.64389
146,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_000602.655167_ir.tif,5090,167.014,90.336,176.637,101.667,0.27325,0,hotspot,0.27325
147,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_000607.996524_ir.tif,5095,168.757,173.924,180.043,188.111,0.23379,0,hotspot,0.23379
148,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_000650.617949_ir.tif,5134,150.793,304.206,161.053,313.034,0.60133,0,hotspot,0.60133
149,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_000713.843677_ir.tif,5155,192.135,181.312,201.817,191.136,0.67671,0,hotspot,0.67671
150,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_000805.758279_ir.tif,5202,239.649,284.721,248.805,294.939,0.66657,0,hotspot,0.66657
151,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_000816.819890_ir.tif,5212,554.153,96.540,567.235,108.291,0.66628,0,hotspot,0.66628
152,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_000817.926021_ir.tif,5213,521.639,105.856,531.841,117.227,0.66786,0,hotspot,0.66786
153,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_000824.559357_ir.tif,5219,311.611,178.165,320.260,188.745,0.67865,0,hotspot,0.67865
154,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_000907.704610_ir.tif,5258,64.694,349.068,74.786,361.345,0.76303,0,hotspot,0.76303
155,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_000951.925828_ir.tif,5298,312.790,369.128,322.364,383.918,0.14387,0,hotspot,0.14387
156,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_000959.662055_ir.tif,5305,157.013,270.872,165.150,278.163,0.23490,0,hotspot,0.23490
157,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001005.188811_ir.tif,5310,173.899,130.513,184.288,139.896,0.11434,0,hotspot,0.11434
158,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001032.861668_ir.tif,5335,505.973,248.294,517.218,261.477,0.62916,0,hotspot,0.62916
159,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001032.861668_ir.tif,5335,554.411,275.522,567.946,285.314,0.55518,0,hotspot,0.55518
160,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001039.508891_ir.tif,5341,465.353,279.399,474.889,292.348,0.74385,0,hotspot,0.74385
161,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001052.789132_ir.tif,5353,204.754,145.717,215.225,156.045,0.71027,0,hotspot,0.71027
162,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001103.853560_ir.tif,5363,80.436,308.741,92.351,321.744,0.70185,0,hotspot,0.70185
163,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001113.796664_ir.tif,5372,630.148,77.002,640.000,89.105,0.10231,0,hotspot,0.10231
164,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001122.629599_ir.tif,5380,288.313,318.322,298.554,329.763,0.44769,0,hotspot,0.44769
165,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001127.049807_ir.tif,5384,291.146,486.264,302.468,495.927,0.29702,0,hotspot,0.29702
166,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001130.361470_ir.tif,5387,220.272,108.193,229.637,118.842,0.63403,0,hotspot,0.63403
167,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001131.462157_ir.tif,5388,156.219,304.461,169.463,315.125,0.46079,0,hotspot,0.46079
168,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001131.462157_ir.tif,5388,222.082,445.644,231.887,456.032,0.32499,0,hotspot,0.32499
169,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001133.658989_ir.tif,5390,398.770,454.725,408.893,470.185,0.11626,0,hotspot,0.11626
170,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001145.743925_ir.tif,5401,231.883,204.412,241.011,219.212,0.32904,0,hotspot,0.32904
171,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001149.040326_ir.tif,5404,438.106,218.595,449.042,229.543,0.28545,0,hotspot,0.28545
172,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001149.040326_ir.tif,5404,440.120,223.812,451.124,235.951,0.20521,0,hotspot,0.20521
173,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001206.471714_ir.tif,5420,236.330,286.045,246.494,296.113,0.39041,0,hotspot,0.39041
174,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001209.721374_ir.tif,5423,67.674,244.223,77.949,254.651,0.17564,0,hotspot,0.17564
175,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001211.887332_ir.tif,5425,629.007,378.731,639.465,389.144,0.24123,0,hotspot,0.24123
176,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001212.969578_ir.tif,5426,182.988,57.628,194.291,68.225,0.22287,0,hotspot,0.22287
177,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001216.214535_ir.tif,5429,135.862,207.844,145.643,220.465,0.30637,0,hotspot,0.30637
178,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001217.295202_ir.tif,5430,177.588,292.735,189.581,307.072,0.12975,0,hotspot,0.12975
179,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001218.374891_ir.tif,5431,542.483,63.740,554.102,75.616,0.39265,0,hotspot,0.39265
180,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001218.374891_ir.tif,5431,540.214,64.363,553.939,77.217,0.20445,0,hotspot,0.20445
181,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001226.994226_ir.tif,5439,218.365,233.340,230.562,245.618,0.24261,0,hotspot,0.24261
182,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001231.301295_ir.tif,5443,527.292,359.768,536.671,369.141,0.11080,0,hotspot,0.11080
183,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001239.883866_ir.tif,5451,232.354,42.324,242.524,54.166,0.36426,0,hotspot,0.36426
184,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001248.450081_ir.tif,5459,472.222,350.852,482.818,360.307,0.28358,0,hotspot,0.28358
185,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001250.590132_ir.tif,5461,582.694,204.591,593.353,218.192,0.39570,0,hotspot,0.39570
186,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001311.988527_ir.tif,5481,477.447,249.239,490.510,259.148,0.29563,0,hotspot,0.29563
187,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001323.728244_ir.tif,5492,473.389,32.397,486.949,44.333,0.37557,0,hotspot,0.37557
188,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001324.795511_ir.tif,5493,457.298,471.841,470.071,483.528,0.50375,0,hotspot,0.50375
189,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001326.927741_ir.tif,5495,113.830,315.558,128.332,331.316,0.51771,0,hotspot,0.51771
190,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001326.927741_ir.tif,5495,89.945,366.054,100.728,380.046,0.21019,0,hotspot,0.21019
191,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001336.536206_ir.tif,5504,591.545,314.234,603.329,333.267,0.68051,0,hotspot,0.68051
192,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001337.605210_ir.tif,5505,504.087,126.395,515.623,137.935,0.43658,0,hotspot,0.43658
193,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001338.674118_ir.tif,5506,460.775,295.830,472.933,305.862,0.23755,0,hotspot,0.23755
194,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001342.948962_ir.tif,5510,76.384,150.754,86.757,162.073,0.60096,0,hotspot,0.60096
195,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001342.948962_ir.tif,5510,75.026,149.563,87.801,163.262,0.23316,0,hotspot,0.23316
196,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001350.441668_ir.tif,5517,246.161,94.558,258.046,105.708,0.18734,0,hotspot,0.18734
197,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001351.513334_ir.tif,5518,274.001,487.257,285.609,500.755,0.31799,0,hotspot,0.31799
198,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001353.653774_ir.tif,5520,63.364,249.053,76.963,259.698,0.17984,0,hotspot,0.17984
199,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001353.653774_ir.tif,5520,140.032,83.360,151.200,94.728,0.13705,0,hotspot,0.13705
200,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001354.722177_ir.tif,5521,393.898,3.747,403.461,13.994,0.43538,0,hotspot,0.43538
201,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001354.722177_ir.tif,5521,392.713,2.899,404.807,15.162,0.14809,0,hotspot,0.14809
202,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001355.789625_ir.tif,5522,379.615,432.176,389.674,443.501,0.46529,0,hotspot,0.46529
203,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001355.789625_ir.tif,5522,375.437,431.999,389.502,444.940,0.15753,0,hotspot,0.15753
204,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001356.856610_ir.tif,5523,379.352,353.252,391.625,364.302,0.31868,0,hotspot,0.31868
205,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001356.856610_ir.tif,5523,382.397,354.817,396.561,365.081,0.27413,0,hotspot,0.27413
206,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001356.856610_ir.tif,5523,385.319,355.979,397.408,365.431,0.25894,0,hotspot,0.25894
207,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001400.056608_ir.tif,5526,260.189,276.541,269.486,287.040,0.11913,0,hotspot,0.11913
208,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001400.056608_ir.tif,5526,106.514,269.362,117.294,282.755,0.11822,0,hotspot,0.11822
209,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_001410.734038_ir.tif,5536,286.784,156.752,297.640,171.191,0.34668,0,hotspot,0.34668
